2018-01-11 15:19,南昌青云谱发布南昌青云谱发布五险一金养老医疗失业保险和住房公积金企业与个人共同缴纳工伤和生育保险由企业承担养老金达到法定退休年龄时累计缴费满年可按月领取失业险不是所有失业人员都能领领取期限最长为个月工伤险上下班途中受伤也可申请
2018-01-10 10:39,#2018南昌两会#,市人大常委会工作报告和市中级人民法院市人民检察院工作报告
2018-01-10 10:37,#南昌身边事#,手动比心
2017-10-27 11:15,#招才纳贤#,南昌地铁招才纳贤南昌地铁招聘啦想要了解详细信息请猛戳这个地址网页链接网页链接
2017-09-23 16:31,#地铁快讯#,南昌地铁地铁快讯月日星期日第五届国际军乐节将在八一广场举行为保障军乐节期间的安全保卫工作维护广场周边的交通秩序按有关部要求南昌地铁号线八一广场站月日上午延迟至开站关站期间过往地铁列车不做停靠直接过站八一广场站两个出入口也将实施封闭禁止通行
2017-09-21 11:23,#天下英雄城#,天下英雄城天下英雄城南昌国际军乐节第五届南昌国际军乐节开幕式即将开启
2017-09-19 18:00,#南昌地铁快讯#,南昌地铁南昌地铁快讯月日上午南昌轨道交通集团喜迎十九大全力保安全动员部署大会暨号线首通段开通试运营表彰大会顺利召开会议对号线首通段作出特殊贡献的单位和个人进行了表彰并就下一步安全生产工作作了重要部署要求集团所属单位绷紧安全稳定这根弦严格遵循管生产必须管安全管安展开全文
2017-09-19 17:09,#南昌国际军乐节#,南昌地铁南昌国际军乐节据悉第五届南昌国际军乐节将于月日月日在南昌举行自年开始南昌国际军乐节至今已成功举办届随着国际影响不断扩大该军乐节已成为国际军乐文化交流的重要平台并得到了国际军乐组织和音乐界的认可据了解本届军乐节以军乐八一颂响亮英雄城为主题将开展开全文
2017-09-11 09:31,帮转
2017-09-11 09:30,帮转
2017-09-08 15:06,#美丽江西秀天下#,美丽江西秀天下最美江西秀美江西
2017-09-08 15:04,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西秀美江西江西有自信有智慧有新路有担当有魅力有干劲美丽江西秀天下网页链接
2017-09-07 09:21,"#你好,江西#",可怜天下父母心
2017-09-05 09:54,#地铁票卡#,南昌地铁地铁票卡江右人杰之汤显祖纪念票首次采用技术扫描票面可观赏赣剧和动画特效发行量套每套含地铁单程票五枚每枚可乘坐地铁一次不可充值票卡收藏爱好者及市民可到南昌地铁鹭鹭购官方微店或地铁号线指定站点卫东站秋水广场站八一馆站八一广场站谢家村站地铁展开全文
2017-09-05 09:11,#习近平的金砖时间#,转发微博
2017-09-02 12:35,青志小范还有什么比地铁口建在学校门口更让人兴奋的以后再也不用挤公交了南昌地铁南昌地铁
2017-09-01 15:23,#美丽江西秀天下#,南昌地铁三风宣传长廊亮相八一公园美丽江西秀天下最美江西秀美江西月日记者在天下英雄城南昌东湖区民德路与苏圃路交界处看到八一公园三风主题文化宣传长廊吸引众多市民观看为大力践行社会主义核心价值观东湖区在八一公园外围制作了块东湖荣誉榜家风家训核心价值观展开全文
2017-09-01 14:48,#美丽江西秀天下#,南昌地铁话筒话筒鄱阳湖国家湿地公园荣登首批国家湿地旅游示范基地美丽江西秀天下最美江西秀美江西根据国家湿地旅游示范基地行业标准经各省推荐全国旅游资源规划开发质量评定委员会专家组评定拟推出首批家国家湿地旅游示范基地其中我省鄱阳湖国家湿地公园荣登首批国家湿地旅游示展开全文
2017-09-01 14:44,#美丽江西秀天下#,南昌地铁心心感动南昌刘和平荣登中国好人榜美丽江西秀天下最美江西秀美江西月日中央文明办在新疆乌鲁木齐市举行月中国好人榜发布活动据了解南昌青山湖区塘山镇上坊路社区党支部书记刘和平获得江西好人助人为乐类称号她把自己的根扎在社区把社区工作向加强民族团结促进展开全文
2017-08-31 10:23,#地铁快讯#,南昌地铁地铁快讯南昌地铁号线红谷滩区域最后一个区间实现洞通地铁号线雅苑路站至红谷中大道站上行线贯通标志着号线红谷滩区域最后一个区间实现洞通该区间上行线全长米最小平曲线半径米区间设置联络通道座
2017-08-31 10:03,#招才纳贤#,南昌地铁招才纳贤南昌轨道交通集团招聘年应届毕业生公告网页链接网页链接小伙伴们看过来
2017-08-30 10:09,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西秀美江西天下英雄城榕门路改造基本完工仿古风格与滕王阁融为一体月日记者在现场看到南昌榕门路提升改造工程已基本完工改造后的榕门路采用唐宋风格街景沿街建筑外立面采用仿古风格与滕王阁融为一体呈现在市民眼前
2017-08-30 10:06,#美丽江西秀天下#,南昌地铁这穿越千年妙到毫颠的技艺只是为了你能妙笔生花给力给力美丽江西秀天下最美江西秀美江西青瓦白墙绿蕉红窗这就是坐落于江西进贤文港镇的中国毛笔文化博物馆江西首家毛笔博物馆如此小镇能拥有自己独具特色的博物馆在全国亦可谓屈指可数馆内陈列的毛笔实物资料呈现了中国展开全文
2017-08-29 16:04,那是偷笑偷笑
2017-08-29 15:47,#秀美江西#,秀美江西
2017-08-29 11:42,#秀美江西#,秀美江西
2017-08-29 10:18,#天下英雄城#,南昌地铁套中国结景观灯扮靓南昌县天下英雄城美丽江西秀天下最美江西秀美江西中国结历史悠久是我国传统文化的象征近日南昌县各主干道新增一批中国结景观灯将中国传统元素与现代技术相结合红火明亮形成一道道靓丽的风景线这些中国结景观灯具有节能美观的特点截至目前展开全文
2017-08-28 15:48,#美丽江西秀天下#,转发微博
2017-08-28 10:59,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西秀美江西天下英雄城绳金塔绳金塔始建于唐天祐年间公元年相传建塔前异僧惟一掘地得铁函一只内有金绳四匝古剑三把分别刻有驱风镇火降蛟字样还有金瓶一个盛有舍利子三百粒绳金塔因此而得名绳金塔古朴秀丽具有中国江展开全文
2017-08-28 09:51,#美丽江西秀天下#,南昌地铁朱虹南昌大美南矶山心心美丽江西秀天下最美江西秀美江西南矶湿地位于南昌市东北约公里处总面积达万公顷是赣江注入鄱阳湖后流速变缓泥沙淤积形成的天然湖汊草洲因湿地内有南山与矶山而得名合称为南矶山南矶山自然资源极为丰富有高等植物约种鸟类种鱼类种展开全文
2017-08-24 16:30,#美丽江西秀天下#,南昌地铁南昌刷出时代颜值威武威武美丽江西秀天下最美江西秀美江西关于一座城关于我们的家关于我们的南昌我们的印象到底是什么样的景况曾经我们的南昌最让人耳熟能详的就是汉代灌婴筑城留下了一个叫灌城的名词还有煌煌大唐的王勃在滕王阁序中写到的洪都新府又留下了一个展开全文
2017-08-24 16:25,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西遇见秋天的婺源篁岭篁岭秋收之采收朝天椒鲜红的朝天椒和金黄的玉米棒将古村装扮得更加五彩斑斓这个秋天如果你只去一个地方旅行推荐你去婺源篁岭这里的秋天朴实而又精致真实而又梦幻平凡而又美好邂逅篁岭的秋天遇见更好的自己
2017-08-24 16:24,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西大美江西视界小小京剧社传承大梦想青蓝京剧社是我省首个少儿京剧社教师都是由我省退休的京剧艺术家组成月日东湖区文化宫的礼堂内京剧社的孩子们演出了排练多日的曲目这些初学京剧的孩子们表演虽然稚嫩仍获得了现场观众们的阵阵掌声
2017-08-24 14:02,#D字号#,文明出行靠大家上了地铁就别吃啦拌粉鸡蛋韭菜饼之类真是影响车厢环境耶被我们的巡查的小哥哥姐姐们逮到了免不了一阵尴尬不是
2017-08-23 11:39,#美丽江西秀天下#,南昌地铁美丽江西秀天下最美江西秀美江西天下英雄城厉害了江西竟藏着媲美全国各地的美景这些地方你去过吗江西境内感受风景迤逦多姿
